Argument,ID,Result name,Data type,L/H,Unit,Name,Multiplier,Divisor,Offset (additive),Label,Description (German),Description (English)
Rail_stDwn3HpTst,0x189E,STAT_Rail_stDwn3HpTst_WERT,unsigned long,-,-,-,1,-,0,Rail_stDwn3HpTst,Dritter Status der Druckabbauphase des Hochdrucktest,Dritter Status der Druckabbauphase des Hochdrucktest
RailP_ctGradExcd_mp,0x0678,STAT_RailP_ctGradExcd_mp_WERT,unsigned int,-,-,-,1,-,0,RailP_ctGradExcd_mp,Anzahl detektierter Druckspr?nge,Anzahl detektierter Druckspr?nge
RailP_pCurr_mp,0x0674,STAT_RailP_pCurr_mp_WERT,unsigned int,-,bar,-,0.045777,-,0,RailP_pCurr_mp,Raildruck - Istwert,Raildruck - Istwert
RailP_pLin,0x0675,STAT_RailP_pLin_WERT,unsigned int,-,bar,-,0.1,-,0,RailP_pLin,linearisierter Wert des Kraftstoffdrucksensors,Linearisierter Wert des Kraftstoffdrucksensors
RailP_stGrad,0x0677,STAT_RailP_stGrad_WERT,unsigned char,-,-,-,1,-,0,RailP_stGrad,Status des Gradiententests,Status des Gradiententests
Reset_Env_adLoc_mp,0x16A9,STAT_Reset_Env_adLoc_mp_WERT,unsigned long,-,hex,-,1,-,0,Reset_Env_adLoc_mp,Reset Information/Adresse an der der letzte Reset ausgel?st wurde,Reset Information/Adresse an der der letzte Reset ausgel_st wurde
Reset_Env_xId_mp,0x16A8,STAT_Reset_Env_xId_mp_WERT,unsigned int,-,-,-,1,-,0,Reset_Env_xId_mp,Reset Information/Reset-ID der letzten Resetursache,Reset Information/Reset-ID der letzten Resetursache
Reset_Env_xUserValue,0x16B1,STAT_Reset_Env_xUserValue_WERT,unsigned long,-,-,-,1,-,0,Reset_Env_xUserValue,Reset Information/xUserValue,Reset Information/xUserValue
Reset_lSum_1km,0x16B2,STAT_Reset_lSum_1km_WERT,unsigned long,-,km,-,1,-,0,Reset_lSum_1km,Kilometerstand (Recovery - Messgr??e mit 1 km normiert),Kilometerstand (Recovery - Messgr_?e mit 1 km normiert)
Reset_lSum_8km,0x16AA,STAT_Reset_lSum_WERT,unsigned int,-,km,-,8,-,0,Reset_lSum_8km,Kilometerstand (Recovery - Messgr??e mit 8 km normiert),Kilometerstand (Recovery - Messgr_?e mit 8 km normiert)
Reset_mAirPerCyl,0x16AB,STAT_Reset_mAirPerCyl_WERT,unsigned char,-,mg/Hub,-,6.27451,-,0,Reset_mAirPerCyl,Luftmasse pro Zylinder (Recovery - Messgr??e),Luftmasse pro Zylinder (Recovery - Messgr_?e)
Reset_nEng,0x16AC,STAT_Reset_nEng_WERT,unsigned int,-,rpm,-,0.091554,-,0,Reset_nEng,Motordrehzahl (Recovery - Messgr??e),Motordrehzahl (Recovery - Messgr_?e)
Reset_pFlt,0x16AD,STAT_Reset_pFlt_WERT,unsigned char,-,bar,-,7.843137,-,0,Reset_pFlt,maximaler Raildruck (Recovery - Messgr??e),Maximaler Raildruck (Recovery - Messgr_?e)
Reset_qSetUnBal,0x16AE,STAT_InjCtl_qSetUnBal_WERT,unsigned char,-,mg/hub,-,0.392157,-,0,Reset_qSetUnBal,aktuelle Einspritzmenge (Recovery - Messgr??e),Aktuelle Einspritzmenge (Recovery - Messgr_?e)
Reset_tEng,0x16AF,STAT_Reset_tEng_WERT,unsigned char,-,degC,-,1,-,-50,Reset_tEng,Motortemperatur (Recovery - Messgr??e),Motortemperatur (Recovery - Messgr_?e)
Reset_uBatt,0x16B0,STAT_Reset_uBatt_WERT,unsigned char,-,mV,-,100,-,0,Reset_uBatt,Batteriespannung (Recovery - Messgr??e),Batteriespannung (Recovery - Messgr_?e)
Reset_xHistBuf_0,0x0885,STAT_Reset_xHistBuf0_WERT,unsigned int,-,-,-,1,-,0,Reset_xHistBuf_0,Ringspeicher mit den letzten 8 Reset-ID s 0,Ringspeicher mit den letzten 8 Reset-ID s 0
Reset_xHistBuf_1,0x0886,STAT_Reset_xHistBuf1_WERT,unsigned int,-,-,-,1,-,0,Reset_xHistBuf_1,Ringspeicher mit den letzten 8 Reset-ID s 1,Ringspeicher mit den letzten 8 Reset-ID s 1
Reset_xHistBuf_2,0x0887,STAT_Reset_xHistBuf2_WERT,unsigned int,-,-,-,1,-,0,Reset_xHistBuf_2,Ringspeicher mit den letzten 8 Reset-ID s 2,Ringspeicher mit den letzten 8 Reset-ID s 2
Reset_xHistBuf_3,0x0888,STAT_Reset_xHistBuf3_WERT,unsigned int,-,-,-,1,-,0,Reset_xHistBuf_3,Ringspeicher mit den letzten 8 Reset-ID s 3,Ringspeicher mit den letzten 8 Reset-ID s 3
Reset_xHistBuf_4,0x0889,STAT_Reset_xHistBuf4_WERT,unsigned int,-,-,-,1,-,0,Reset_xHistBuf_4,Ringspeicher mit den letzten 8 Reset-ID s 4,Ringspeicher mit den letzten 8 Reset-ID s 4
Reset_xHistBuf_5,0x088A,STAT_Reset_xHistBuf5_WERT,unsigned int,-,-,-,1,-,0,Reset_xHistBuf_5,Ringspeicher mit den letzten 8 Reset-ID s 5,Ringspeicher mit den letzten 8 Reset-ID s 5
Reset_xHistBuf_6,0x088B,STAT_Reset_xHistBuf6_WERT,unsigned int,-,-,-,1,-,0,Reset_xHistBuf_6,Ringspeicher mit den letzten 8 Reset-ID s 6,Ringspeicher mit den letzten 8 Reset-ID s 6
Reset_xHistBuf_7,0x088C,STAT_Reset_xHistBuf7_WERT,unsigned int,-,-,-,1,-,0,Reset_xHistBuf_7,Ringspeicher mit den letzten 8 Reset-ID s 7,Ringspeicher mit den letzten 8 Reset-ID s 7
Rf,0x01BD,STAT_Rf_WERT,unsigned int,-,%,-,0.01,-,0,Rf,relative Füllung,Relative Füllung
RFC_mRdcAgFreeQnt,0x11CA,STAT_RFC_mRdcAgFreeQnt_WERT,unsigned long,-,g,-,1,-,0,RFC_mRdcAgFreeQnt,freies Volumen im Aktivtank,Freies Volumen im Aktivtank
RFC_mRdcAgReFlQnt,0x11CB,STAT_RFC_mRdcAgReFlQnt_WERT,unsigned long,-,g,-,1,-,0,RFC_mRdcAgReFlQnt,Langzeitumpumpmenge,Langzeitumpumpmenge
RFC_mRdcAgReFlQntQlDet,0x11DA,STAT_RFC_mRdcAgReFlQntQlDet_WERT,unsigned long,-,g,-,0.001,-,0,RFC_mRdcAgReFlQntQlDet,Umpumpmenge seit Start der Umpumpstrategie (nach Nachtankerkennung Passivtank),Umpumpmenge seit Start der Umpumpstrategie (nach Nachtankerkennung Passivtank)
RFC_mReFlQnt,0x11A7,STAT_RFC_mReFlQnt_WERT,unsigned long,-,g,-,0.001,-,0,RFC_mReFlQnt,RFC_mReFlQnt,RFC_mReFlQnt
RFC_stRdcAgReFlQntQlDetElps,0x11DC,STAT_RFC_stRdcAgReFlQntQlDetElps_WERT,unsigned char,-,-,-,1,-,0,RFC_stRdcAgReFlQntQlDetElps,Freigabe der Qualit?tsüberwachung nach beendeter Umpumpstrategie,Freigabe der Qualit_tsüberwachung nach beendeter Umpumpstrategie
RFC_stReFl,0x11CF,STAT_RFC_stReFl_WERT,unsigned char,-,-,-,1,-,0,RFC_stReFl,Status des RFC-Zustandsautomaten,Status des RFC-Zustandsautomaten
RFC_stReFlStrgy,0x11DD,STAT_RFC_stReFlStrgy_WERT,unsigned char,-,-,-,1,-,0,RFC_stReFlStrgy,Status Umpumpstrategie - gro?e Umpumpmengen aktiviert,Status Umpumpstrategie - gro?e Umpumpmengen aktiviert
RFC_stRls,0x11A6,STAT_RFC_stRls_mp_WERT,unsigned char,-,-,-,1,-,0,RFC_stRls,Freigabestatus - Umpumpfunktion,Freigabestatus - Umpumpfunktion
RFC_stUPmpReFl,0x11CE,STAT_RFC_stUPmpReFl_WERT,unsigned char,-,-,-,1,-,0,RFC_stUPmpReFl,reale Anforderung zum Umpumpen,Reale Anforderung zum Umpumpen
RngMod_trqFrc,0x1036,STAT_RngMod_trqFrc_WERT,unsigned int,-,Nm,-,0.114443,-,-2500,RngMod_trqFrc,aktuelles Reibmoment,Aktuelles Reibmoment
RUPVP,0x041C,STAT_ABGASDRUCK_VOR_PARTIKELFILTER_SPANNUNG_ROH_WERT,unsigned int,-,mV,-,0.076295,-,0,Exh_uRawPPFltUs,Spannungsrohwert - Abgasdruck vor Partikelfilter,Raw voltage value - exhaust gas pressure before particle filter
RUTKU,0x0546,STAT_KUEHLMITTELTEMPERATUR_SPANNUNG_ROH_WERT,unsigned int,-,mV,-,0.076295,-,0,CEngDsT_uRaw,Kühlmitteltemperatur - Spannungsrohwert des Sensors,Coolant temperature - raw voltage value of the sensor
RUTVP,0x041D,STAT_ABGASTEMPERATUR_VOR_PARTIKELFILTER_SPANNUNG_ROH_WERT,unsigned int,-,mV,-,0.076295,-,0,Exh_uRawTPFltUs,Spannungsrohwert - Abgastemperatur vor Partikelfilter,Raw voltage value - exhaust gas temperature before particle filter
RWKUP,0x0ED8,STAT_WAKEUP_ROH_WERT,unsigned char,-,-,-,1,-,0,T15_st,entprellter Wert der Klemme 15,Entprellter Wert der Klemme 15
SCR_pUPmpP,0x1140,STAT_SCR_pUPmpP_WERT,unsigned int,-,hPa,-,0.122072,-,0,SCR_pUPmpP,Pumpendruck des SCR-Systems,Pumpendruck des SCR-Systems
SCR_rRawUPasTnkLvl,0x1198,STAT_SCR_rRawUPasTnkLvl_WERT,unsigned int,-,%,-,0.001526,-,0,SCR_rRawUPasTnkLvl,Tastverh?ltnis für den PWM-Ausgang Passivtank (für zweipoligen Sensor),Tastverh_ltnis für den PWM-Ausgang Passivtank (für zweipoligen Sensor)
SCR_rRawUTnkLvl,0x1197,STAT_SCR_rRawUTnkLvl_WERT,unsigned int,-,%,-,0.001526,-,0,SCR_rRawUTnkLvl,Tastverh?ltnis für den PWM-Ausgang (für zweipoligen Sensor),Tastverh_ltnis für den PWM-Ausgang (für zweipoligen Sensor)
SCR_rUPasTnkLvl,0x116D,STAT_SCR_rUPasTnkLvl_WERT,unsigned int,-,%,-,0.001526,-,0,SCR_rUPasTnkLvl,Tankf?llstand - Passivtank,Tankf?llstand - Passivtank
SCR_rUTnkLvl,0x1169,STAT_SCR_rUTnkLvl_WERT,unsigned int,-,%,-,0.001526,-,0,SCR_rUTnkLvl,Tankf?llstand - Aktivtank,Tankf?llstand - Aktivtank
SCR_tUCatUsT,0x1138,STAT_SCR_tUCatUsT_WERT,unsigned int,-,degC,-,0.031281,-,-50,SCR_tUCatUsT,Temperatur vor SCR-Katalysator,Temperatur vor SCR-Katalysator
SCR_tUTnkT,0x113D,STAT_SCR_tUTnkT_WERT,unsigned int,-,degC,-,0.031281,-,-50,SCR_tUTnkT,Temperatur der Harnstoff-Wasser-L?sung,Temperatur der Harnstoff-Wasser-L_sung
SCR_uRawUCatUsT,0x113A,STAT_SCR_uRawUCatUsT_WERT,unsigned int,-,mV,-,0.076295,-,0,SCR_uRawUCatUsT,Sensorrohspannung des Temperatursensors vor Harnstoffkatalysator,Sensorrohspannung des Temperatursensors vor Harnstoffkatalysator
SCR_uRawUPmpP,0x1142,STAT_SCR_uRawUPmpP_WERT,unsigned int,-,mV,-,0.076295,-,0,SCR_uRawUPmpP,Sensorrohspannung des Drucksensors der HWL-Pumpe,Sensorrohspannung des Drucksensors der HWL-Pumpe
SCR_uRawUTnkT,0x113F,STAT_SCR_uRawUTnkT_WERT,unsigned int,-,mV,-,0.076295,-,0,SCR_uRawUTnkT,Sensorrohspannung des Temperatursensors der Harnstoff-Wasser-L?sung,Sensorrohspannung des Temperatursensors der Harnstoff-Wasser-L_sung
SCRAd_ctSlip,0x1173,STAT_SCRAd_ctSlip_WERT,unsigned int,-,-,-,1,-,0,SCRAd_ctSlip,Anzahl der erfolgten Adaptionen,Anzahl der erfolgten Adaptionen
SCRAd_facPlaus_Fld_0,0x1175,STAT_SCRAd_facPlaus_Fld0_WERT,unsigned long,-,-,-,0.0001,-,0,SCRAd_facPlaus_Fld_0,Array zur Speicherung der letzten drei Plausibilit?ten 0,Array zur Speicherung der letzten drei Plausibilit_ten 0
SCRAd_facPlaus_Fld_1,0x1176,STAT_SCRAd_facPlaus_Fld1_WERT,unsigned long,-,-,-,0.0001,-,0,SCRAd_facPlaus_Fld_1,Array zur Speicherung der letzten drei Plausibilit?ten 1,Array zur Speicherung der letzten drei Plausibilit_ten 1
SCRAd_facPlaus_Fld_2,0x1177,STAT_SCRAd_facPlaus_Fld2_WERT,unsigned long,-,-,-,0.0001,-,0,SCRAd_facPlaus_Fld_2,Array zur Speicherung der letzten drei Plausibilit?ten 2,Array zur Speicherung der letzten drei Plausibilit_ten 2
SCRAd_facQtyAdap,0x1174,STAT_SCRAd_facQtyAdap_WERT,unsigned int,-,-,-,0.003052,-,0,SCRAd_facQtyAdap,Langzeitadaptionsfaktor,Langzeitadaptionsfaktor
SCRAd_facQtyAdapRaw_mp,0x1196,STAT_SCRAd_facQtyAdapRaw_mp_WERT,unsigned int,-,-,-,0.003052,-,0,SCRAd_facQtyAdapRaw_mp,Langzeitadaptionsfaktor (Rohwert),Langzeitadaptionsfaktor (Rohwert)
SCRChk_etaActAvrg1_mp,0x11C3,STAT_SCRChk_etaActAvrg1_mp_WERT,unsigned int,-,-,-,0.001,-,0,SCRChk_etaActAvrg1_mp,durchschnittlicher tats?chlicher Wirkungsgrad im Temperaturbereich 1,Durchschnittlicher tats_chlicher Wirkungsgrad im Temperaturbereich 1
SCRChk_etaActAvrg2_mp,0x11C4,STAT_SCRChk_etaActAvrg2_mp_WERT,unsigned int,-,-,-,0.001,-,0,SCRChk_etaActAvrg2_mp,durchschnittlicher tats?chlicher Wirkungsgrad im Temperaturbereich 2,Durchschnittlicher tats_chlicher Wirkungsgrad im Temperaturbereich 2
SCRChk_rEtaAvrg1Fld_0,0x117B,STAT_SCRChk_rEtaAvrg1Fld_0_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg1Fld_0,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 0,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 0
SCRChk_rEtaAvrg1Fld_1,0x117C,STAT_SCRChk_rEtaAvrg1Fld_1_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg1Fld_1,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 1,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 1
SCRChk_rEtaAvrg1Fld_2,0x117D,STAT_SCRChk_rEtaAvrg1Fld_2_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg1Fld_2,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 2,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 2
SCRChk_rEtaAvrg1Fld_3,0x117E,STAT_SCRChk_rEtaAvrg1Fld_3_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg1Fld_3,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 3,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 3
SCRChk_rEtaAvrg1Fld_4,0x117F,STAT_SCRChk_rEtaAvrg1Fld_4_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg1Fld_4,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 4,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 1 4
SCRChk_rEtaAvrg2Fld_0,0x1185,STAT_SCRChk_rEtaAvrg2Fld_0_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg2Fld_0,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 0,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 0
SCRChk_rEtaAvrg2Fld_1,0x1186,STAT_SCRChk_rEtaAvrg2Fld_1_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg2Fld_1,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 1,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 1
SCRChk_rEtaAvrg2Fld_2,0x1187,STAT_SCRChk_rEtaAvrg2Fld_2_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg2Fld_2,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 2,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 2
SCRChk_rEtaAvrg2Fld_3,0x1188,STAT_SCRChk_rEtaAvrg2Fld_3_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg2Fld_3,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 3,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 3
SCRChk_rEtaAvrg2Fld_4,0x1189,STAT_SCRChk_rEtaAvrg2Fld_4_WERT,unsigned int,-,-,-,0.000763,-,0,SCRChk_rEtaAvrg2Fld_4,letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh?ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 4,Letzter gespeicherter Quotient aus OBD-SCR-Kat (Verh_ltnis Grenz-/Istwirkungsgrad) - Kennfeld 2 4
SCRChk_rNOxDiffAvrgUs_mp,0x11C7,STAT_SCRChk_rNOxDiffAvrgUs_mp_WERT,unsigned int,-,-,-,0.001,-,-32.768,SCRChk_rNOxDiffAvrgUs_mp,gemittelte normierte NOx-Abweichung zwischen Modellwert und NOx-Sensor vor SCR,Gemittelte normierte NOx-Abweichung zwischen Modellwert und NOx-Sensor vor SCR
SCRChk_rNOxDiffMaxUsPlaus_mp,0x11C1,STAT_SCRChk_rNOxDiffUs_mp_WERT,unsigned int,-,-,-,0.000122,-,0,SCRChk_rNOxDiffMaxUsPlaus_mp,normierte Nox-Abweichung zwischen Modellwert und Nox-Sensor vor SCR,Normierte Nox-Abweichung zwischen Modellwert und Nox-Sensor vor SCR
SCRChk_rNOxDiffUs_mp,0x11C1,STAT_SCRChk_rNOxDiffUs_mp_WERT,unsigned int,-,-,-,0.000122,-,0,SCRChk_rNOxDiffUs_mp,normierte NOx-Abweichung zwischen Modellwert und NOx-Sensor vor SCR,Normierte NOx-Abweichung zwischen Modellwert und NOx-Sensor vor SCR
SCRChk_rNOxDiffUsDsAvrg_mp,0x11C5,STAT_SCRChk_rNOxDiffUsDsAvrg_mp_WERT,unsigned int,-,-,-,0.001,-,-32.768,SCRChk_rNOxDiffUsDsAvrg_mp,gemittelte normierte NOx-Abweichung zwischen NOx-Sensoren vor und nach SCR,Gemittelte normierte NOx-Abweichung zwischen NOx-Sensoren vor und nach SCR
SCRChk_rNOxDsStkDelta_mp,0x11C6,STAT_SCRChk_rNOxDsStkDelta_mp_WERT,unsigned int,-,ppm,-,0.02594,-,-50,SCRChk_rNOxDsStkDelta_mp,Max. Abweichung des NOx Sensorsignals zwischen Peakstart und Peakphase,Max. Abweichung des NOx Sensorsignals zwischen Peakstart und Peakphase
SCRChk_rNOxModUsFlt_mp,0x11C2,STAT_SCRChk_rNOxModUsFlt_mp_WERT,unsigned int,-,ppm,-,1,-,0,SCRChk_rNOxModUsFlt_mp,gefilterte modellierte NOx-Konzentration vor SCR,Gefilterte modellierte NOx-Konzentration vor SCR
SCRCtl_lIntrvMlgRmn_mp,0x11E2,STAT_SCRCtl_lIntrvMlgRmn_mp_WERT,unsigned int,-,km,-,0.038148,-,0,SCRCtl_lIntrvMlgRmn_mp,Fahrstrecke des aktuellen Intervalls zur Restreichweitenberechnung,Fahrstrecke des aktuellen Intervalls zur Restreichweitenberechnung
SCRCtl_lRdcAgMlgRmn_mp,0x11E3,STAT_SCRCtl_lRdcAgMlgRmn_mp_WERT,unsigned int,-,km,-,0.15259,-,0,SCRCtl_lRdcAgMlgRmn_mp,Restreichweite bevor Abschaltszenario anf?ngt,Restreichweite bevor Abschaltszenario anf_ngt
SCRCtl_lTotDstWarn_mp,0x11D0,STAT_SCRCtl_lTotDstWarn_mp_WERT,unsigned long,-,m,-,0.116415,-,0,SCRCtl_lTotDstWarn_mp,SCRCtl_lTotDstWarn_mp,SCRCtl_lTotDstWarn_mp
SCRCtl_rAvrgRdcAgConsPrMlg_mp,0x11E0,STAT_SCRCtl_rAvrgRdcAgConsPrMlg_mp_WERT,unsigned int,-,g/km,-,0.001,-,0,SCRCtl_rAvrgRdcAgConsPrMlg_mp,Durchschnittsverbrauch - AdBlue,Durchschnittsverbrauch - AdBlue
SCRCtl_stQlDetEna,0x11DE,STAT_SCRCtl_stQlDetEna_WERT,unsigned char,-,-,-,1,-,0,SCRCtl_stQlDetEna,Qualit?tsüberwachung - Status der Nachtankerkennung,Qualit_tsüberwachung - Status der Nachtankerkennung
SCRCtl_stRdcAgRmnQlDetEna,0x11DF,STAT_SCRCtl_stRdcAgRmnQlDetEna_WERT,unsigned char,-,-,-,1,-,0,SCRCtl_stRdcAgRmnQlDetEna,Freigabebedingung der Qualit?tsüberwachung,Freigabebedingung der Qualit_tsüberwachung
SCRCtl_stReFillActv,0x11D9,STAT_SCRCtl_stReFillActv_WERT,unsigned char,-,-,-,1,-,0,SCRCtl_stReFillActv,Erkennungsstatus für AdBlue-Wiederbefuellung und Wrong Medium Erkennung,Erkennungsstatus für AdBlue-Wiederbefuellung und Wrong Medium Erkennung
SCRFFC_rPPMNOxUs,0x1154,STAT_SCRFFC_rPPMNOxUs_WERT,unsigned int,-,ppm,-,0.032044,-,-100,SCRFFC_rPPMNOxUs,NOx Rohemissionen,NOx Rohemissionen
SCRMod_facTempOxiTot_mp,0x11ED,STAT_SCRMod_facTempOxiTot_mp_WERT,unsigned long,-,-,-,1,-,0,SCRMod_facTempOxiTot_mp,Alterungsfaktor Oxikat,Alterungsfaktor Oxikat
SCRMod_facTempSCRTot_mp,0x11EC,STAT_SCRMod_facTempSCRTot_mp_WERT,unsigned long,-,-,-,1,-,0,SCRMod_facTempSCRTot_mp,Alterungsfaktor SCR-Kat,Alterungsfaktor SCR-Kat
SCRMod_mEstNH3Ld,0x1159,STAT_SCRMod_mEstNH3Ld_WERT,unsigned int,-,g,-,0.001,-,0,SCRMod_mEstNH3Ld,aktueller NH3-Speicherf?llstand,Aktueller NH3-Speicherf?llstand
SCRPOD_qDosMeas,0x112D,STAT_SCRPOD_qDosMeas_WERT,unsigned int,-,g,-,0.045777,-,0,SCRPOD_qDosMeas,Dosiermenge für den Motortest Dosiermengenmessung,Dosiermenge für den Motortest Dosiermengenmessung
SCRPOD_qDosMeasAct,0x112C,STAT_SCRPOD_qDosMeasAct_WERT,unsigned int,-,g,-,0.045777,-,0,SCRPOD_qDosMeasAct,Aktuell eindosierte Dosiermenge für den Motortest Dosiermengenmessung,Aktuell eindosierte Dosiermenge für den Motortest Dosiermengenmessung
SCRPOD_stDosMeas,0x112B,STAT_SCRPOD_stDosMeas_WERT,unsigned char,-,-,-,1,-,0,SCRPOD_stDosMeas,Status des Motortest qDosMeas,Status des Motortest qDosMeas
SCRPOD_stDosMeasStrt,0x1129,STAT_SCRPOD_stDosMeasStrt_WERT,unsigned char,-,-,-,1,-,0,SCRPOD_stDosMeasStrt,Status der Motortests qDosMeasStrt,Status der Motortests qDosMeasStrt
SCRPOD_stDosMeasStrtRet,0x112A,STAT_SCRPOD_stDosMeasStrtRet_WERT,unsigned char,-,-,-,1,-,0,SCRPOD_stDosMeasStrtRet,R?ckgabewert des Motortests qDosMeasStrt für Diagnose-Tester,R?ckgabewert des Motortests qDosMeasStrt für Diagnose-Tester
SCRT_tAvrg,0x113B,STAT_SCRT_tAvrg_WERT,unsigned int,-,degC,-,0.031281,-,-50,SCRT_tAvrg,Gewichtete mittlere Temperatur des SCR Katalysators,Gewichtete mittlere Temperatur des SCR Katalysators
Shtr_r,0x0D7A,STAT_Shtr_r_WERT,unsigned int,-,%,-,0.012207,-,0,Shtr_r,Luftklappe (AKKS) - Solltastverh?ltnis,Luftklappe (AKKS) - Solltastverh_ltnis
Shtr_rPs,0x0D7B,STAT_Shtr_rPs_WERT,unsigned int,-,%,-,0.01,-,0,Shtr_rPs,Luftklappe (AKKS) - Tastverh?ltnis an der Endstufe,Luftklappe (AKKS) - Tastverh_ltnis an der Endstufe
SIMRV,0x01C3,STAT_STROM_MENGENREGELVENTIL_SOLL_WERT,unsigned int,-,mA,-,0.1,-,0,MeUn_iSet,Mengenregelventil - Sollwert des Ansteuerstromes,Mengenregelventil - Sollwert des Ansteuerstromes
SLMMG,0x079E,STAT_LUFTMASSE_SOLL_WERT,unsigned int,-,mg/hub,-,0.030518,-,0,AirCtl_mDesVal,Sollluftmasse,Setpoint air mass
SMEIN,0x0502,STAT_EINSPRITZMENGE_SOLL_WERT,unsigned int,-,mg/hub,-,0.003052,-,-100,InjCtl_qRaw,Einspritzmenge - Rohwert,Einspritzmenge - Rohwert
SMEIO,0x0501,STAT_EINSPRITZMENGE_SOLL_OHNE_MENGENAUSGLEICH_WERT,unsigned int,-,mg/hub,-,0.003052,-,-100,InjCtl_qSetUnBal,Einspritzmenge - Sollwert ohne Mengenausgleichsregelung,Einspritzmenge - Sollwert ohne Mengenausgleichsregelung
SMIBA,0x0579,STAT_MOTORMOMENT_SOLL_NACH_BEGRENZUNG_VOR_ARD_WERT,unsigned int,-,Nm,-,0.1,-,0,CoETS_trqInrLim,Begrenzungsmoment (als inneres Motormoment),Limiting torque (as internal engine torque)
SmkLim_qLimSmk,0x06C2,STAT_SmkLim_qLimSmk_WERT,unsigned int,-,mg/Hub,-,0.01,-,0,SmkLim_qLimSmk,Begrenzungsmenge zur Rauchbegrenzung,Begrenzungsmenge zur Rauchbegrenzung
SMOMO,0x07D0,STAT_MOTORMOMENT_SOLL_WERT,unsigned int,-,Nm,-,0.114443,-,-2500,ActMod_trqInr,aktuelles r?ckgerechnetes inneres Motormoment,Current back-calculated internal engine torque
Soc_quali,0x10D2,STAT_Soc_quali_WERT,unsigned int,-,Ah,-,0.0182,-,0,Soc_quali,Zähler Genauigkeit Ladezustandsbestimmung,Z_hler Genauigkeit Ladezustandsbestimmung
Soc_rel,0x01D2,STAT_Soc_rel_WERT,unsigned int,-,%,-,0.001526,-,0,Soc_rel,Relativz?hler für Ladezustand SoC,Relativz_hler für Ladezustand SoC
SpdGov_trqSet,0x0DAC,STAT_SpdGov_trqSet_WERT,unsigned int,-,Nm,-,0.114443,-,-2500,SpdGov_trqSet,Solldrehmoment des SpdGov auf dem Kraftstoffpfad,Solldrehmoment des SpdGov auf dem Kraftstoffpfad
SPLAD,0x01F4,STAT_LADEDRUCK_SOLL_WERT,unsigned int,-,hPa,-,0.091554,-,0,PCR_pDesVal,Ladedruck-Sollwert,Ladedruck-Sollwert
